symbol,event_time,year,premium,z,side,r1,r4,r12
BTCUSDT,1757298000000,2025,-0.00065243,-3.2654084709822673,LONG,-0.00175513805334786,-0.0011832547902033246,0.012389667932810725
BTCUSDT,1757316900000,2025,-0.0006496,-3.231001486080528,LONG,0.0036208432996808993,0.007036715208516708,0.007295559425909615
BTCUSDT,1757323500000,2025,-0.00017858,3.3269864129222904,LONG,-0.00048646490490301015,-0.0017479125742511123,0.0018882749831501666
BTCUSDT,1757330400000,2025,-0.00018406,3.0318153424798853,LONG,-0.00028480604588430024,0.0049119493796731094,-8.391560951312244e-05
BTCUSDT,1757338800000,2025,-0.00081604,-5.020868353608248,LONG,0.006432620905425488,0.002712109375408888,-0.004939578297326378
BTCUSDT,1757342100000,2025,0.00025736,7.833193363922411,SHORT,0.00011280871961179231,0.0014310375774010677,0.011670491061054849
BTCUSDT,1757391600000,2025,-8.39e-06,4.217305758039039,LONG,0.0015383794728133725,0.008766620149924353,-0.009553454096832436
BTCUSDT,1757428500000,2025,-0.00080243,-3.4640371281448705,LONG,-0.00789708735504964,-0.005483690848227381,-0.0031488407952498165
BTCUSDT,1757471400000,2025,-0.00071882,-3.125846306981787,LONG,0.0012671827434712884,0.0034522592506196735,0.02233098062959167
BTCUSDT,1757500200000,2025,-6.006e-05,3.5270416620585596,LONG,0.00028774991790974475,0.014491654784358867,0.014132416313345879
BTCUSDT,1757506800000,2025,-8.254e-05,3.272388279948578,LONG,0.004604509776864368,0.002958015365315377,0.003921288882017432
BTCUSDT,1757508000000,2025,-0.00142185,-9.74555389479939,LONG,0.004604509776864368,0.002958015365315377,0.003921288882017432
BTCUSDT,1757636700000,2025,-0.00017828,3.3731649346507178,LONG,-0.004029001065523916,-0.004159071650678103,-0.006581473529833388
BTCUSDT,1757643900000,2025,-0.00072402,-3.17022664701518,LONG,-0.0016843793670139441,-0.0005368536257496206,-0.0010305970219833009
BTCUSDT,1757781900000,2025,-0.00022581,3.8099250015033173,LONG,0.0020112196577558254,0.004764555113722345,0.003520657823626986
BTCUSDT,1757784000000,2025,-0.00026109,3.17427961959879,LONG,0.000650764498148927,0.0028603740406446415,0.002518493400276988
BTCUSDT,1757788500000,2025,-0.00098461,-6.831764611765338,LONG,0.0013616012456981197,0.0020248721280689253,0.0007800137027586697
BTCUSDT,1757789400000,2025,-0.00024551,3.0395183018527336,LONG,0.0013616012456981197,0.0020248721280689253,0.0007800137027586697
BTCUSDT,1757884800000,2025,-0.00021868,3.080140940652542,LONG,-0.0005716002764473567,-0.007309670542500819,-0.010424477337724456
BTCUSDT,1757921100000,2025,-0.00067528,-3.0318827435511064,LONG,-0.009308140479297495,-0.00659162291453093,-0.004526961023949939
BTCUSDT,1757937000000,2025,-0.00019931,3.168722405806614,LONG,-0.00280632342287184,-0.001919952686714348,0.0025322449070121883
BTCUSDT,1757955600000,2025,-0.0001747,3.1929312550360422,LONG,0.003979198510476739,0.00619354282253007,0.00729671366199443
BTCUSDT,1758009600000,2025,-0.00015657,3.397042654052526,LONG,-0.0015815690903192097,-0.004996945749062826,0.008244032907067224
BTCUSDT,1758014700000,2025,-0.00075173,-3.6538446244128444,LONG,-0.0008849822736040827,-0.0023072743122813755,0.01151286072929411
BTCUSDT,1758042300000,2025,-0.00013317,3.6824467456623458,LONG,-0.0003617035848518378,0.002936892421035369,0.005617501448075793
BTCUSDT,1758045000000,2025,-0.00070764,-3.0251053168996296,LONG,-0.0003617035848518378,0.002936892421035369,0.005617501448075793
BTCUSDT,1758131700000,2025,-0.00015142,3.9979631581810806,LONG,-0.0025387920564752748,0.004405881568808787,0.015050246499624624
BTCUSDT,1758136200000,2025,5.313e-05,6.361004245555758,SHORT,0.00022496311997591127,-0.007026193826169013,-0.01243325415304283
BTCUSDT,1758141600000,2025,-0.00075402,-3.74915520752374,LONG,0.003673535744208964,0.006299693946396125,0.013968947041789989
BTCUSDT,1758146100000,2025,-3.18e-06,4.752002041674933,LONG,0.004482690337490763,0.005163099347026995,0.010843956025621382
BTCUSDT,1758165600000,2025,-7.81e-05,3.7077290421705396,LONG,0.00030625448455562685,-0.004243608032491149,-8.508408008833122e-06
BTCUSDT,1758333600000,2025,-0.00078868,-4.511260567527847,LONG,-0.00015750280205818922,0.0008018410768957174,0.00256156004514052
BTCUSDT,1758434400000,2025,-0.00034688,3.3072838989456597,LONG,8.129476621860028e-05,1.9891883290575278e-05,-0.00036850382674841214
BTCUSDT,1758441300000,2025,-0.00031368,3.608686474532736,LONG,-0.0016390328536591274,-0.0018458316906117633,-0.002870072874212723
BTCUSDT,1758482400000,2025,-0.00026525,3.078851833126968,LONG,-0.0016012327796069564,-0.0022295953863240153,-0.0262117707953776
BTCUSDT,1758493500000,2025,-0.00024581,3.1557031328186893,LONG,-0.002615865314124021,-0.011842745665799648,-0.024127204115957566
BTCUSDT,1758500700000,2025,-0.0002034,3.6168060367651016,LONG,-0.0010851132295171349,0.0003873801563773109,-0.014569152926912368
BTCUSDT,1758506100000,2025,-0.00067666,-3.312247502521542,LONG,-0.0007523937467437074,-0.0050586574701057445,-0.00989717668401438
BTCUSDT,1758520800000,2025,-0.00091444,-6.314920887649296,LONG,-0.007653204513131639,-0.011743197034553506,-0.011196541192422905
BTCUSDT,1758521700000,2025,-0.00072655,-3.446016097569792,LONG,-0.002614529169248318,-0.0001436925620283375,-0.0032265199373261496
BTCUSDT,1758522600000,2025,-0.00020087,3.132853777736432,LONG,-0.002614529169248318,-0.0001436925620283375,-0.0032265199373261496
BTCUSDT,1758596100000,2025,-0.00082021,-4.081641462909294,LONG,0.004762243188763352,0.01035772280610441,0.007503952973437666
BTCUSDT,1758681000000,2025,-7.426e-05,4.149955368386351,LONG,-0.003847846907369136,0.004282772376016701,0.014110722282782038
BTCUSDT,1758775500000,2025,-0.00021958,3.3194029700467813,LONG,5.4616749358901374e-05,-5.014259300934618e-05,-0.006976013971811539
BTCUSDT,1758804600000,2025,-0.00011602,4.764959602555162,LONG,-0.001093504655924601,-0.0015496350197588568,-0.015064298771621541
BTCUSDT,1758805800000,2025,-0.00022488,3.1516630869778446,LONG,0.004716756616340299,-0.019700089618337156,-0.011953084857356962
BTCUSDT,1758807900000,2025,-1.188e-05,5.797004605924113,LONG,0.004716756616340299,-0.019700089618337156,-0.011953084857356962
BTCUSDT,1758820500000,2025,-0.00094386,-5.756197054531446,LONG,0.008369758638784166,0.005197241004286714,0.0037514373341153975
BTCUSDT,1758830100000,2025,-0.00078373,-3.633819595629095,LONG,-0.0017734259088226095,-0.0035371506032031517,-0.000578283812548514
BTCUSDT,1758895500000,2025,-0.00073872,-3.188348040624281,LONG,0.001645752274360566,0.007993022720711626,0.0050581073829654806
BTCUSDT,1759026300000,2025,-0.00025172,3.7994927567414787,LONG,-1.4625482526798525e-05,-0.00036753009223457645,0.003670622884734563
BTCUSDT,1759046700000,2025,-0.00061528,-3.1230149424305846,LONG,0.00013519673429144297,-0.0017903388686308051,0.011673498115025506
BTCUSDT,1759075500000,2025,-0.00021332,3.823803569334745,LONG,-0.00017247170145239413,0.00521003077397142,0.014241074978161202
BTCUSDT,1759081800000,2025,-0.00064276,-3.1476322538756443,LONG,0.0007631894427769996,0.005745428051769172,0.013941871048084344
BTCUSDT,1759101600000,2025,-9.413e-05,5.105102234020703,LONG,0.0008157592652118023,-0.002695395348692316,-0.0006040013262884852
BTCUSDT,1759110600000,2025,-0.0008896,-5.786779751029296,LONG,-0.0009834826725694534,-0.0009020110624708811,0.012157385694032956
BTCUSDT,1759136100000,2025,-0.00076581,-3.490798291121675,LONG,0.00014726653260790934,-0.0005437352063216505,0.019068421196057752
BTCUSDT,1759221300000,2025,-6.457e-05,4.830488928827267,LONG,-0.005889855816712587,-0.004056392073608417,0.010182609258713645
BTCUSDT,1759239600000,2025,-0.00075542,-3.4495258452850943,LONG,0.0017701132363582084,-0.0012351157559778339,0.010120777095565076
BTCUSDT,1759265700000,2025,-0.00010208,3.7744524329282787,LONG,-0.004038875901026902,-0.0033984598452589604,0.01292736262333932
BTCUSDT,1759311300000,2025,-0.00010436,3.7119958867015437,LONG,-0.0011925752221992254,0.003347422730171067,0.009671032787130971
BTCUSDT,1759327500000,2025,-3.398e-05,4.074984692877407,LONG,0.0010314912611250418,-0.00045299882150386973,0.012308223268769156
BTCUSDT,1759348500000,2025,-0.00075588,-3.3826702769017354,LONG,0.0008567222129758186,0.009989639138693347,0.00907570152747623
BTCUSDT,1759412100000,2025,-0.00067997,-3.075525074569876,LONG,-0.006642981434414206,0.002585322247405477,0.002280777054091254
BTCUSDT,1759416900000,2025,-0.00070174,-3.254788382206264,LONG,0.009277515053074694,0.014158177592290608,0.01130090809235209
BTCUSDT,1759421100000,2025,-9.095e-05,3.0721806105069187,LONG,0.0014618280626819379,0.0075308480004960075,0.0025549234529949672
BTCUSDT,1759447500000,2025,-0.00076779,-4.133001913105083,LONG,-0.0031939719161535084,-0.0024590036685715804,-0.0014460826022768926
BTCUSDT,1759511100000,2025,4.17e-05,3.923881224134601,SHORT,-0.0038439377799810233,-0.0017160583348081377,-0.0036398446507617623
BTCUSDT,1759532700000,2025,-0.00065666,-3.156214452422872,LONG,-0.0008695688321980983,0.00011948614425054322,-0.002113826188392747
BTCUSDT,1759631700000,2025,2.692e-05,5.6618668176275575,SHORT,0.0022321086459316103,-0.007755373525010127,0.008330560947126581
BTCUSDT,1759635000000,2025,-4.146e-05,4.009357748612035,LONG,0.01150500108734407,0.007702065341454275,-0.00797363292167289
BTCUSDT,1759641600000,2025,-7.7e-05,3.1347829965076275,LONG,-0.0010020766135498042,-0.016969302923060033,-0.016840040883116934
BTCUSDT,1759643100000,2025,-4.764e-05,3.2164857420516975,LONG,-0.0010020766135498042,-0.016969302923060033,-0.016840040883116934
BTCUSDT,1759773900000,2025,-5.531e-05,3.7064969539295722,LONG,-0.0050035235605665,-0.007859446104720847,-0.017079434553867096
BTCUSDT,1759816200000,2025,-0.00068289,-3.101229963533497,LONG,-0.003999979547752401,-0.00241386729510728,-0.02669763298589313
BTCUSDT,1759824600000,2025,-8.817e-05,3.3364050921253043,LONG,0.0019050906201373951,0.008496021470323654,-0.01569191147371985
BTCUSDT,1759844400000,2025,-8.097e-05,3.345816771669761,LONG,-0.009260564968390478,-0.02247801342078467,-0.01557877771002147
BTCUSDT,1759863900000,2025,-0.00075635,-3.6955018848498207,LONG,0.0023977448546776566,-0.002527998711276166,-0.00035452257244726994
BTCUSDT,1759875900000,2025,-0.00075684,-3.2037666352391896,LONG,-0.005511368220263912,0.0003131766218754636,0.007587771377308674
BTCUSDT,1759876800000,2025,-0.00081521,-3.680728036489334,LONG,-0.005511368220263912,0.0003131766218754636,0.007587771377308674
BTCUSDT,1759917600000,2025,-9.07e-06,3.503612101081668,LONG,0.0032660815345799217,0.0004521980247275412,0.006075315247714083
BTCUSDT,1759998600000,2025,-0.00077926,-3.1789052619294247,LONG,0.004534990898810123,0.018779280648676473,-0.00129619358344259
BTCUSDT,1760019000000,2025,-1.246e-05,4.7382503840141,LONG,-0.0012851069286255962,-0.005252351375392808,-0.0018815877098060073
BTCUSDT,1760105700000,2025,-0.00020663,3.0323457872670856,LONG,-0.012289128500534997,-0.027422569235383675,-0.06218215478560739
BTCUSDT,1760111400000,2025,-0.00018911,3.153005218916273,LONG,-0.00687600973579227,-0.02003628593988913,-0.05799647900233603
BTCUSDT,1760118000000,2025,-0.00010043,3.973425535714052,LONG,-0.0035123878963234517,-0.03758124917439907,-0.04569594675507327
BTCUSDT,1760124600000,2025,-0.00099781,-5.545304656740157,LONG,-0.02086008590079869,-0.03393224812216203,-0.05523914382507378
BTCUSDT,1760130000000,2025,0.00015192,5.997888161206446,SHORT,0.008325247905362508,0.015327853642537505,0.025961867776989216
BTCUSDT,1760132400000,2025,0.00120492,3.4063018890507193,SHORT,-0.0031094105584226115,0.019558956123922274,0.01491640890597738
BTCUSDT,1760234700000,2025,0.00023311,3.687983145957029,SHORT,-0.0051749992595323405,-0.014096315179588446,-0.01968109539767475
BTCUSDT,1760248800000,2025,-0.00095287,-3.1201167269164265,LONG,-6.80768121682807e-05,0.001161070696580241,0.018521036421439402
BTCUSDT,1760281800000,2025,-0.00108289,-3.939014493580152,LONG,0.007700190042231524,0.010287341331905304,0.014521130343173727
BTCUSDT,1760287500000,2025,-1.424e-05,3.154255604065524,LONG,-0.002318609452113571,0.007612620816916546,0.005801022172096996
BTCUSDT,1760289300000,2025,-0.00112518,-3.7496403889981864,LONG,0.0007602882078135601,0.009561160626408207,0.007365793032112595
BTCUSDT,1760414700000,2025,-0.00083293,-3.021631043604359,LONG,-0.005097344739335435,-0.011254740376697676,-0.006745828321173078
BTCUSDT,1760421600000,2025,-0.00012935,3.743555785052024,LONG,-0.004499681793605498,-0.010737970544201057,0.0022404961559776473
BTCUSDT,1760438100000,2025,-0.00156177,-9.492860979073228,LONG,0.006018538981690472,0.007166732410398782,0.023031180155932342
BTCUSDT,1760449500000,2025,6.91e-06,3.9915558246234,SHORT,-0.0036684150298946588,-0.015462729819024877,-0.015348250440496312
BTCUSDT,1760453100000,2025,-0.00095713,-3.135193263446181,LONG,0.012969410872042373,0.012625450214913108,0.012439236584778772
BTCUSDT,1760456700000,2025,-0.00097486,-3.22500426831686,LONG,-0.005063189476237986,-0.002475964893958081,-0.007510658006336435
BTCUSDT,1760459700000,2025,-0.00098175,-3.0635880867826275,LONG,0.0038889797378152124,0.006091706779066232,0.0003500404185457102
BTCUSDT,1760537700000,2025,-0.00097799,-3.2333459760981382,LONG,-0.002190678186808069,0.0033502254849115754,0.004169658201535253
BTCUSDT,1760558400000,2025,-0.00081637,-3.0373581818806623,LONG,-0.0013759127489832983,-0.004539855847131181,-0.006174448819617354
BTCUSDT,1760566800000,2025,-0.00015453,3.0365360586908214,LONG,0.0008748258588166364,0.00776348271967455,0.0073875066018426255
BTCUSDT,1760607300000,2025,-0.00186022,-13.657253489767848,LONG,0.002897690437977768,-0.0027508573210840146,-0.024836975075256902
BTCUSDT,1760623200000,2025,-0.00092656,-3.2135036777547663,LONG,-0.002963010660908091,-0.023508126812095863,-0.01840476528550719
BTCUSDT,1760691000000,2025,-9.16e-06,3.184668921969162,LONG,-0.003417529589468012,0.004174584535807863,0.020063444703296972
BTCUSDT,1760698200000,2025,9.046e-05,4.012786681767163,SHORT,-0.008387465858902743,-0.0036456509685577443,-0.020801276902465252
BTCUSDT,1760722500000,2025,-4.582e-05,3.045784365282918,LONG,0.0018300019238190691,0.007745858990130277,0.0032857884156362737
BTCUSDT,1760798400000,2025,-0.00023549,3.011173671193482,LONG,-0.000797674535929074,-0.0017411167470719746,-0.00170085252009987
BTCUSDT,1760834100000,2025,-0.00085171,-4.63033856344275,LONG,0.0007232948499630546,0.0014610217589800664,0.00719929130281707
BTCUSDT,1760857800000,2025,-0.00029553,3.2593879945167963,LONG,-0.0031163445502120244,0.009300466780199069,0.019637588090910128
BTCUSDT,1760862000000,2025,-0.00029515,3.2408488096943087,LONG,0.008866490834428009,0.011253047980764114,0.022208078591143515
BTCUSDT,1760867400000,2025,-5.197e-05,6.241210553585645,LONG,0.004424337688560502,0.0063737481554293806,0.012426556672046259
BTCUSDT,1760883600000,2025,-0.00015487,4.336628007711475,LONG,0.0006328693732716427,0.008769959042075443,0.0032560173821654073
BTCUSDT,1760925300000,2025,0.00049017,10.533323663444326,SHORT,-0.00648193397294549,-0.02705092894712918,-0.028173988758898462
BTCUSDT,1760932500000,2025,-0.00087558,-3.5367289856381228,LONG,0.002440246940955681,0.00927472390536995,0.008850791616577786
BTCUSDT,1760934000000,2025,-0.00102594,-4.7593689874195695,LONG,0.005461225774540183,0.005981934779345957,0.0023990581791523903
BTCUSDT,1760947500000,2025,-0.00012534,3.024717248660309,LONG,-0.0009948079777890534,-0.002118761380787297,5.223611083541367e-05
BTCUSDT,1760948400000,2025,9.28e-06,4.030423653867447,SHORT,0.0009948079777890534,0.002118761380787297,-5.223611083541367e-05
BTCUSDT,1760955600000,2025,-0.00096833,-3.71743712473319,LONG,0.002503819066217208,0.004159659522272788,0.0003567823688001456
BTCUSDT,1761043800000,2025,5.79e-06,5.130902827888695,SHORT,-0.0006830604506729505,-0.03339071828441696,-0.0051753756412977
BTCUSDT,1761055200000,2025,-0.00018674,3.0011289715899476,LONG,0.03395244946424508,0.0324583906128017,-0.0006534439867393965
BTCUSDT,1761056400000,2025,0.00025664,7.020310149152975,SHORT,-0.010888742991902463,0.0017236297241409624,0.036032368135690405
BTCUSDT,1761064500000,2025,2.204e-05,4.2316309339087255,SHORT,0.004877328266029713,0.015897987817262316,0.03576845627022704
BTCUSDT,1761082200000,2025,-0.0009805,-3.5500840792457833,LONG,-0.016057274530559877,-0.022447825338424942,-0.026200463037253607
BTCUSDT,1761131100000,2025,-0.00108919,-4.326478904222103,LONG,0.0044106539616735035,0.008043713773708772,0.00028181629391622247
BTCUSDT,1761140700000,2025,-0.00112956,-4.429357360305103,LONG,0.001696373513315059,-0.009097796171323119,-0.005722317928234933
BTCUSDT,1761231300000,2025,-0.00079593,-3.3454569233360676,LONG,0.002777661814713229,0.008850274797123926,0.008821319844693727
BTCUSDT,1761238500000,2025,-2.375e-05,3.7782727462696264,LONG,0.008830402543559232,-0.006627307193409742,0.008313067070564823
BTCUSDT,1761246300000,2025,-0.00081386,-3.170540882461843,LONG,-0.0060835913863419395,-0.0010174243873099869,0.007920400109603966
BTCUSDT,1761313200000,2025,-0.00081772,-3.6934499458761683,LONG,-0.006395503977790587,-0.006431809624139419,0.001280692055090091
BTCUSDT,1761319800000,2025,-0.00016025,3.351265699069965,LONG,0.001928873850906638,0.005090200000380984,0.008620142239429944
BTCUSDT,1761364500000,2025,-0.00094497,-5.3902768133396455,LONG,0.0018097873893128376,0.004344280884036621,0.003406162088904919
BTCUSDT,1761384000000,2025,-0.0009313,-4.982914532045698,LONG,0.0003991276647106774,0.0013984900382259138,-0.00036697923120995897
BTCUSDT,1761439800000,2025,-0.00072788,-3.447760443938025,LONG,-0.0005805307360544918,-0.002474973554439923,0.01666489855194279
BTCUSDT,1761470700000,2025,-0.00020111,4.280537974315984,LONG,-0.0004695353464961245,0.010536588281667172,0.008670670493152326
BTCUSDT,1761479100000,2025,-0.00024374,3.386619759710179,LONG,0.002607096550110874,0.003640643786479469,0.0110894204574195
BTCUSDT,1761483000000,2025,-0.00016402,4.589918358449359,LONG,0.0012209503185098085,-0.0005938483130016522,0.010290330235702473
BTCUSDT,1761485100000,2025,-0.00025109,3.2134721046532406,LONG,-0.0013574865873794881,-0.0023984174726934186,0.013530014967532738
BTCUSDT,1761497700000,2025,-0.00022023,3.3728701539717396,LONG,-0.0005836188411819753,-0.001724510210115483,0.015324851206455317
BTCUSDT,1761517500000,2025,-0.00016151,3.16139604204244,LONG,-0.001168771504695635,0.0017379727798271496,0.006782221538843093
BTCUSDT,1761523800000,2025,-6.989e-05,4.110510531260491,LONG,0.004460635050340131,0.00444067265775121,0.002711111726950672
BTCUSDT,1761547200000,2025,-1.007e-05,4.0502395737037125,LONG,-0.004201596116564177,-0.005160310421706335,-0.0063211772921138035
BTCUSDT,1761572100000,2025,-0.0007016,-3.146770139803821,LONG,-0.003994590487569555,0.0037867528119359525,-0.007253898409453004
BTCUSDT,1761574800000,2025,-0.00091622,-5.131849687074658,LONG,0.0014246827788610727,0.004582914415123266,-0.007631608159839735
BTCUSDT,1761619800000,2025,-0.00095297,-5.235482558777521,LONG,-0.0001273369068424859,0.0015942900254805456,0.009990463181353113
BTCUSDT,1761630300000,2025,-0.00097521,-5.151153711048567,LONG,0.004378320328765251,0.007965597799596914,0.014727865930385983
BTCUSDT,1761663000000,2025,-0.00012208,3.522642774841489,LONG,-0.00391910209947326,-0.00044088318223082894,-0.02112100273957825
BTCUSDT,1761681000000,2025,-0.0007653,-3.3118209990297993,LONG,-0.007813671732356175,-0.007025474610362061,-0.0010310781578685994
BTCUSDT,1761681900000,2025,0.00018602,6.246875556169461,SHORT,-0.0016917756198380428,0.0032168522781578896,-0.0023105215151592237
BTCUSDT,1761684000000,2025,-0.00010508,3.0603993795093842,LONG,0.0016917756198380428,-0.0032168522781578896,0.0023105215151592237
BTCUSDT,1761702300000,2025,-0.00080903,-3.0715120841404344,LONG,0.00162183838231553,0.0048939333529238105,0.0034564522308435223
BTCUSDT,1761761100000,2025,-0.00122563,-6.891732974328985,LONG,-0.0012414807922669798,0.002091848105749463,-0.00020770964073176266
BTCUSDT,1761761700000,2025,-0.00100332,-4.525032883430902,LONG,-0.0012414807922669798,0.002091848105749463,-0.00020770964073176266
BTCUSDT,1761763200000,2025,-0.00198244,-12.23121000138743,LONG,-0.0012414807922669798,0.002091848105749463,-0.00020770964073176266
BTCUSDT,1761783300000,2025,-2.83e-06,3.2016134637881124,LONG,-0.0008220847916471289,-0.01819776245274071,-0.0197279126534107
BTCUSDT,1761901500000,2025,-0.00094375,-4.115202049918881,LONG,-0.00030237703185026895,0.0027972020773836827,-0.0025822537388003964
BTCUSDT,1761922500000,2025,0.00022931,5.119176311059682,SHORT,0.005345161397237134,0.0121246198963931,0.009074871632459448
BTCUSDT,1762006200000,2025,-0.00066743,-3.407592399390619,LONG,0.0033906776219774434,0.003768826429397606,0.0008769360926291764
BTCUSDT,1762050900000,2025,-4.183e-05,4.153670591379846,LONG,0.0002963846548996572,0.005749250034756885,0.0035834491884364403
BTCUSDT,1762061100000,2025,-0.00067151,-3.2736795525826587,LONG,0.0014195044432655846,0.001845234257697058,-0.0028187382582410187
BTCUSDT,1762068300000,2025,-0.00068461,-3.1665189200454686,LONG,-0.0003455903651680244,0.0027154466402584472,-0.00650590702573129
BTCUSDT,1762094700000,2025,-0.00068692,-3.1127634196266603,LONG,-0.0027636056580896597,-0.0007930972857174076,-0.012572967527003466
BTCUSDT,1762098600000,2025,-0.00074763,-3.81892471951771,LONG,1.726218949108654e-05,0.0005358974184459868,-0.02000688887674049
BTCUSDT,1762099500000,2025,-0.00077906,-4.100621800818749,LONG,0.000672084540834382,-0.0002053483250882539,-0.020416289739923158
BTCUSDT,1762128600000,2025,-0.00013491,3.0271951503880223,LONG,-0.0007824391159104725,-0.017065483349285815,-0.018240092991622974
BTCUSDT,1762137600000,2025,-0.00076978,-3.4674974746437806,LONG,-0.010196618463283276,-0.014220051159917882,-0.00898773930817764
BTCUSDT,1762152600000,2025,9.909e-05,5.289955109678644,SHORT,0.00030064228774154,0.0049156101885723825,0.005102673104923642
BTCUSDT,1762185000000,2025,4.242e-05,4.304992399402473,SHORT,-0.008713445610467958,-0.01237034201988036,-0.012954094387228176
BTCUSDT,1762209300000,2025,-2.997e-05,3.0474219327779437,LONG,0.0009615674288780538,-3.382193503136608e-05,-0.025255755898674376
BTCUSDT,1762236300000,2025,-0.00085995,-3.506712698399851,LONG,-0.0024815296654193426,-0.008781318209160461,-0.032864863714660776
BTCUSDT,1762239000000,2025,7.211e-05,3.6562678290344857,SHORT,0.0024815296654193426,0.008781318209160461,0.032864863714660776
BTCUSDT,1762276800000,2025,-0.00085122,-3.1516325738854043,LONG,0.0023963397390038767,-0.007953400498247654,0.006836841310072463
BTCUSDT,1762281300000,2025,0.00019229,4.063254077994942,SHORT,0.008029799720359814,0.000563734881832296,-0.007389919173481717
BTCUSDT,1762291500000,2025,-0.00092242,-3.2183293593829423,LONG,0.00978500808942411,0.004456805835636322,0.01656915907959548
BTCUSDT,1762301400000,2025,-0.0010709,-3.897077368606565,LONG,0.001978682362546186,0.01411653810378991,0.02067259879134171
BTCUSDT,1762307700000,2025,0.00044304,4.762067346911842,SHORT,-0.009009933660240364,-0.010332438706688743,-0.02164601559299815
BTCUSDT,1762310700000,2025,0.00039214,4.130737642551433,SHORT,-0.0045256364283294236,-0.0042709387237379855,-0.014930227277856048
BTCUSDT,1762311900000,2025,0.00021129,3.0789174923563123,SHORT,0.0013986982724495452,0.0014575511706284659,-0.015294585600728593
BTCUSDT,1762419900000,2025,-0.00082966,-3.3361074550643615,LONG,0.003143941762786862,0.004888466337806059,-0.016627295978518933
BTCUSDT,1762446300000,2025,0.00016875,5.387966321960249,SHORT,-0.009197829620525804,-0.00042934137413178113,-0.011277970237660249
BTCUSDT,1762449000000,2025,-9.032e-05,3.019154569848125,LONG,-0.000906444567899768,-0.006807563487981633,0.006247993750438007
BTCUSDT,1762452900000,2025,-3.727e-05,3.3286535144838245,LONG,-0.003291532922361706,-0.003012302668564268,0.0010685741451604402
BTCUSDT,1762475700000,2025,5.058e-05,3.6664313239911355,SHORT,-0.0006573504481148765,-0.005304603638623652,0.018162737805346257
BTCUSDT,1762477800000,2025,-0.00089367,-3.272857406212316,LONG,0.003565020585428511,0.008815106323812175,-0.01195476594675445
BTCUSDT,1762514400000,2025,-0.00106517,-4.3968074273828694,LONG,-0.0076038692566939075,0.003866214856097763,0.02883232639278293
BTCUSDT,1762661400000,2025,-0.0002171,3.3639188573309697,LONG,0.002025019151502096,0.002598078884128537,0.020838893043849147
BTCUSDT,1762667100000,2025,-0.00075448,-3.650211536072273,LONG,-0.001779163241097127,-0.0027304616580022182,0.016815036096840333
BTCUSDT,1762694400000,2025,-0.00019303,3.383392368654695,LONG,0.0011317696692116853,0.007067838057755424,0.026901199245971574
BTCUSDT,1762699500000,2025,-0.00019667,3.0743751608253715,LONG,0.006980819321352884,0.01432010439182156,0.028443697350414354
BTCUSDT,1762711500000,2025,-0.00014454,3.1661954417612845,LONG,0.0027174046645668496,0.0018837565561419351,0.016015807116097576
BTCUSDT,1762714500000,2025,-0.0001362,3.0502165071787353,LONG,0.0027174046645668496,0.0018837565561419351,0.016015807116097576
BTCUSDT,1762725300000,2025,-0.00074496,-3.234267617960324,LONG,0.0018473865506727566,0.011413926106515008,0.018194252433566222
BTCUSDT,1762726200000,2025,-0.00107976,-6.5684709390976925,LONG,-6.018700965513924e-05,0.012238881081384266,0.012052011059322243
BTCUSDT,1762736700000,2025,-0.00096785,-5.071341798005178,LONG,0.002673296846608617,0.003466633614378736,0.007789196769023483
BTCUSDT,1762746000000,2025,0.00032487,6.198449260859311,SHORT,-0.0011814820816478562,-0.004021505521265355,0.009114860552841702
BTCUSDT,1762786500000,2025,-0.00083328,-3.180181123629724,LONG,0.0017372208366147799,0.005603907335322955,0.016545781785702103
BTCUSDT,1762808700000,2025,-0.00106423,-4.552284361151363,LONG,0.003972833462250762,0.004384054908905075,-0.006298235438761057
BTCUSDT,1762824000000,2025,4.467e-05,3.6408000163617515,SHORT,-0.00515700438391763,0.007991487773891194,0.01613551511075627
BTCUSDT,1762858800000,2025,-7.737e-05,3.2109579666394867,LONG,0.001290066997154675,-0.00574991936603728,-0.020960045529975716
BTCUSDT,1762899600000,2025,-3.461e-05,3.5115205867313426,LONG,0.0006380316600503182,0.0015453358113218475,0.01833484958551712
BTCUSDT,1762955100000,2025,-0.00092178,-4.321501859996609,LONG,-0.010004764171973064,-0.03187304530293704,-0.0293187880732423
BTCUSDT,1762958100000,2025,-0.00083754,-3.4099502825573067,LONG,-0.017699010197957242,-0.02389984187882713,-0.01877572288976652
BTCUSDT,1762964100000,2025,-9.582e-05,3.529411135213056,LONG,0.003022261550034702,0.0010035094095557702,0.0066263783802550736
BTCUSDT,1762964700000,2025,-0.00012089,3.2486807745624144,LONG,0.003022261550034702,0.0010035094095557702,0.0066263783802550736
BTCUSDT,1762997100000,2025,-0.00093251,-4.140904772551891,LONG,0.0005383010115027121,0.0110935821420915,0.003154099488990092
BTCUSDT,1763003400000,2025,-0.00086015,-3.398566974815229,LONG,-0.00020376654694049048,0.01306857045745046,-0.0073737221223741534
BTCUSDT,1763007000000,2025,-8.968e-05,3.200172973497995,LONG,0.010043722541565896,0.015244655648644682,-0.014676000676001064
